OrderID,OrderDate,Week,Month,Year,ProductID,ProductCategory,ProductName,UnitsSold,UnitPrice,Revenue,CostPerUnit,Profit,StoreID,Region,PromotionApplied,Holiday,CustomerSegment,Temperature,FootTraffic,ProfitPerUnit,ProfitMargin
ORD01306,2021-11-29,48,11,2021,HO_575,Home,Microwave,8.0,410.97,3287.76,313.56,779.2800000000002,STORE_39,West,No,No,Online,19.8,88.0,97.41000000000003,23.702460033579097
ORD01307,2022-09-10,36,9,2022,CL_720,Clothing,Sneakers,7.0,473.4,3313.7999999999997,341.06,926.3799999999997,STORE_35,South,No,No,Online,21.1,124.0,132.33999999999995,27.955217574989433
ORD01308,2023-04-13,15,4,2023,CL_309,Clothng,Unknown Product,8.0,9.09,72.72,5.89,25.6,STORE_45,North,No,No,Retail,23.0,110.0,3.2,35.203520352035206
ORD01309,2023-10-13,41,10,2023,CL_990,Clothng,Unknown Product,9.0,287.86,2590.7400000000002,178.25,986.4900000000002,STORE_50,East,No,No,Wholesale,16.2,107.0,109.61000000000003,38.077537691933586
ORD01310,2022-01-02,52,1,2022,EL_640,Electronics,Headphones,7.0,6.3,44.1,5.02,8.96,STORE_45,West,Yes,No,Retail,3.1,94.0,1.28,20.317460317460316
ORD01311,2021-02-06,5,2,2021,EL_986,Electrnics,Unknown Product,9.0,176.27,1586.43,137.5,348.93000000000006,STORE_50,West,Yes,No,Online,12.0,120.0,38.77000000000001,21.99466727179895
ORD01312,2023-11-27,48,11,2023,EL_143,Electrnics,Unknown Product,5.0,274.29,1371.45,207.28,335.04999999999995,STORE_40,North,Yes,Yes,Retail,29.5,109.0,67.00999999999999,24.430347442487875
ORD01313,2022-09-07,36,9,2022,TO_951,Toys,Puzzle,9.0,57.41,516.6899999999999,39.19,163.97999999999996,STORE_41,South,Yes,No,Online,14.9,91.0,18.219999999999995,31.736631248911333
ORD01314,2024-04-17,16,4,2024,CL_495,Clothing,Jeans,3.0,46.0,138.0,29.14,50.58,STORE_30,East,False,No,Retail,3.7,103.0,16.86,36.65217391304348
ORD01315,2022-12-28,52,12,2022,TO_930,Toys,Action Figure,11.0,333.3,3666.3,195.04,1520.8600000000001,STORE_35,South,Yes,No,Retail,36.1,99.0,138.26000000000002,41.482148214821486
ORD01316,2022-03-01,9,3,2022,EL_281,Electrnics,Unknown Product,17.0,403.58,6860.86,267.66,2310.6399999999994,STORE_17,South,Yes,No,Retail,15.2,89.0,135.91999999999996,33.678576738193165
ORD01317,2024-02-06,6,2,2024,BO_235,Books,Textbook,11.0,152.96,1682.5600000000002,99.72,585.6400000000001,STORE_33,North,No,No,Retail,15.5,107.0,53.24000000000001,34.80648535564853
ORD01318,2024-07-28,30,7,2024,HO_698,Home,Blender,14.0,65.56,917.84,39.43,365.82000000000005,STORE_37,West,No,No,Online,9.3,106.0,26.130000000000003,39.856619890176944
ORD01319,2022-07-15,28,7,2022,GR_812,Grocery,Cereal,7.0,229.58,1607.0600000000002,181.92,333.62000000000035,STORE_44,West,Yes,No,Retail,24.9,104.0,47.660000000000046,20.759648052966305
ORD01320,2022-12-30,52,12,2022,TO_241,Toys,Doll,9.0,31.81,286.28999999999996,19.6,109.88999999999996,STORE_45,East,False,No,Online,22.8,104.0,12.209999999999996,38.38415592580948
ORD01321,2021-01-09,1,1,2021,CL_622,Clothng,Unknown Product,10.0,66.86,668.6,50.67,161.89999999999998,STORE_4,South,False,No,Online,25.1,101.0,16.189999999999998,24.214777146275797
ORD01322,2024-05-26,21,5,2024,GR_699,Grocery,Cereal,4.0,45.41,181.64,23.67,86.95999999999998,STORE_36,South,Yes,No,Retail,29.6,98.0,21.739999999999995,47.874917419070684
ORD01323,2023-11-05,44,11,2023,GR_907,Grocery,Bread,9.0,57.02,513.1800000000001,31.76,227.34000000000003,STORE_44,West,Yes,Yes,Retail,19.9,104.0,25.260000000000005,44.300245527884954
ORD01324,2023-07-02,26,7,2023,EL_645,Electronics,Headphones,17.0,404.02,6868.34,230.37,2952.05,STORE_28,East,Yes,No,Retail,16.3,96.0,173.65,42.98054551754864
ORD01325,2023-11-20,47,11,2023,CL_222,Clothng,Unknown Product,15.0,197.61,2964.15,157.16,606.75,STORE_38,South,False,No,Wholesale,23.4,110.0,40.45,20.469611861747886
ORD01326,2024-08-03,31,8,2024,BO_661,Books,Novel,3.0,351.83,1055.49,250.21,304.86,STORE_14,East,No,No,Retail,14.5,107.0,101.62,28.883267487138674
ORD01327,2023-06-07,23,6,2023,GR_780,Grocery,Eggs,13.0,487.82,6341.66,310.02,2311.4,STORE_40,West,False,No,Wholesale,14.7,90.0,177.8,36.4478701160264
ORD01328,2022-05-02,18,5,2022,EL_735,Electrnics,Unknown Product,12.0,343.78,4125.36,217.21,1518.8399999999997,STORE_43,South,No,No,Retail,23.1,100.0,126.56999999999998,36.81715050322881
ORD01329,2022-06-23,25,6,2022,BO_796,Books,Textbook,12.0,194.12,2329.44,114.32,957.6000000000001,STORE_38,North,Yes,No,Retail,24.5,104.0,79.80000000000001,41.108592623119726
ORD01330,2021-11-22,47,11,2021,GR_178,Grocery,Milk,15.0,45.24,678.6,30.85,215.85000000000002,STORE_40,West,Yes,No,Retail,9.7,90.0,14.390000000000002,31.80813439434129
ORD01331,2023-07-05,27,7,2023,EL_848,Electrnics,Unknown Product,18.0,336.88,6063.84,228.8,1945.4399999999996,STORE_39,North,False,No,Wholesale,10.8,98.0,108.07999999999998,32.08264070292091
ORD01332,2023-04-16,15,4,2023,BO_409,Books,Comics,12.0,298.02,3576.24,223.26,897.1199999999999,STORE_17,South,False,No,Wholesale,11.3,95.0,74.75999999999999,25.085564727199518
ORD01333,2024-03-06,10,3,2024,GR_548,Grocery,Cereal,16.0,314.56,5032.96,177.71,2189.6,STORE_27,West,False,No,Online,23.1,80.0,136.85,43.50521363173957
ORD01334,2024-02-01,5,2,2024,CL_384,Clothng,Unknown Product,6.0,89.78,538.6800000000001,50.46,235.92000000000007,STORE_31,South,No,No,Retail,13.7,112.0,39.320000000000014,43.79594564490979
ORD01335,2023-02-21,8,2,2023,GR_244,Grocery,Eggs,5.0,170.23,851.15,113.45,283.9,STORE_5,South,No,No,Wholesale,19.2,102.0,56.779999999999994,33.35487281912706
ORD01336,2023-12-23,51,12,2023,CL_984,Clothng,Unknown Product,9.0,204.17,1837.53,121.62,742.95,STORE_14,West,Yes,No,Wholesale,7.8,95.0,82.55000000000001,40.43199294705393
ORD01337,2021-11-23,47,11,2021,HO_577,Home,Lamp,10.0,194.97,1949.7,139.99,549.8,STORE_45,South,No,No,Wholesale,15.0,105.0,54.98,28.199210134892542
ORD01338,2023-02-01,5,2,2023,EL_617,Electrnics,Unknown Product,10.0,271.07,2710.7,159.75,1113.1999999999998,STORE_37,South,Yes,No,Wholesale,20.8,100.0,111.31999999999998,41.066883092928016
ORD01339,2023-04-22,16,4,2023,EL_843,Electrnics,Unknown Product,10.0,478.67,4786.7,362.66,1160.0999999999995,STORE_33,East,Yes,No,Retail,16.5,102.0,116.00999999999995,24.235903649696024
ORD01340,2024-05-11,19,5,2024,TO_489,Toys,Action Figure,5.0,354.36,1771.8000000000002,271.9,412.3000000000002,STORE_40,South,False,No,Wholesale,33.8,92.0,82.46000000000004,23.270120781126547
ORD01341,2022-05-04,18,5,2022,CL_228,Clothing,Jeans,8.0,161.83,1294.64,101.4,483.44000000000005,STORE_38,North,No,No,Retail,23.1,99.0,60.43000000000001,37.34165482296237
ORD01342,2024-07-01,27,7,2024,EL_378,Electrnics,Unknown Product,12.0,247.11,2965.32,130.27,1402.08,STORE_43,East,False,No,Wholesale,31.0,94.0,116.83999999999999,47.28258670227834
ORD01343,2024-03-15,11,3,2024,GR_922,Grocery,Milk,11.0,411.48,4526.280000000001,303.53,1187.4500000000007,STORE_17,West,False,No,Retail,24.4,106.0,107.95000000000006,26.23456790123458
ORD01344,2023-12-23,51,12,2023,CL_300,Clothing,Jacket,11.0,102.25,1124.75,78.47,261.58000000000004,STORE_46,South,Yes,No,Retail,15.1,115.0,23.780000000000005,23.256723716381423
ORD01345,2024-11-27,48,11,2024,TO_904,Toys,Doll,6.0,183.56,1101.3600000000001,112.78,424.68000000000006,STORE_8,West,Yes,No,Retail,-1.4,116.0,70.78000000000002,38.55959904118544
ORD01346,2023-04-29,17,4,2023,EL_903,Electronics,Headphones,12.0,91.65,1099.8000000000002,61.02,367.5600000000002,STORE_19,North,Yes,No,Retail,7.5,100.0,30.630000000000013,33.42062193126024
ORD01347,2024-10-08,41,10,2024,TO_459,Toys,Action Figure,13.0,87.75,1140.75,48.15,514.8000000000001,STORE_40,East,No,No,Wholesale,14.1,101.0,39.60000000000001,45.12820512820513
ORD01348,2022-05-26,21,5,2022,CL_861,Clothng,Unknown Product,7.0,289.71,2027.9699999999998,149.92,978.53,STORE_27,South,False,No,Retail,29.3,100.0,139.79,48.25169997583791
ORD01349,2024-10-28,44,10,2024,TO_350,Toys,Board Game,16.0,276.94,4431.04,165.79,1778.4,STORE_41,East,False,No,Wholesale,13.8,93.0,111.15,40.13504730266484
ORD01350,2024-10-31,44,10,2024,EL_314,Electronics,Headphones,18.0,103.7,1866.6000000000001,81.04,407.8800000000001,STORE_21,East,False,No,Wholesale,14.6,96.0,22.660000000000007,21.851494696239154
ORD01351,2022-03-09,10,3,2022,GR_246,Grocery,Bread,5.0,293.95,1469.75,223.11,354.1999999999998,STORE_22,South,False,No,Retail,28.6,87.0,70.83999999999996,24.099336621874457
ORD01352,2024-11-07,45,11,2024,EL_107,Electronics,Laptop,5.0,189.79,948.9499999999999,131.29,292.5,STORE_42,South,Yes,Yes,Retail,15.8,111.0,58.5,30.823541809368248
ORD01353,2023-01-20,3,1,2023,GR_442,Grocery,Milk,8.0,111.12,888.96,77.89,265.84000000000003,STORE_30,North,No,No,Wholesale,15.4,92.0,33.230000000000004,29.90460763138949
ORD01354,2021-06-11,23,6,2021,HO_673,Home,Lamp,7.0,252.49,1767.43,127.4,875.63,STORE_9,East,No,No,Online,9.7,95.0,125.09,49.542556140837256
ORD01355,2024-11-05,45,11,2024,GR_740,Grocery,Bread,10.0,232.6,2326.0,120.18,1124.1999999999998,STORE_43,West,False,No,Retail,24.9,98.0,112.41999999999999,48.331900257953556
ORD01356,2024-06-02,22,6,2024,EL_885,Electrnics,Unknown Product,12.0,135.06,1620.72,70.2,778.3199999999999,STORE_34,West,No,No,Online,13.7,104.0,64.86,48.0231008440693
ORD01357,2021-01-30,4,1,2021,BO_397,Books,Novel,16.0,305.15,4882.4,240.27,1038.0799999999995,STORE_3,West,No,No,Wholesale,7.7,116.0,64.87999999999997,21.261674586269038
ORD01358,2022-05-22,20,5,2022,CL_172,Clothing,Jeans,10.0,463.95,4639.5,234.55,2294.0,STORE_42,North,No,No,Wholesale,29.0,104.0,229.4,49.44498329561375
ORD01359,2024-03-21,12,3,2024,TO_145,Toys,Puzzle,8.0,285.97,2287.76,190.66,762.4800000000002,STORE_10,South,False,No,Online,9.0,106.0,95.31000000000003,33.328670839598566
ORD01360,2023-11-26,47,11,2023,CL_457,Clothng,Unknown Product,13.0,492.75,6405.75,294.6,2575.95,STORE_11,West,Yes,No,Wholesale,17.4,79.0,198.14999999999998,40.213089802130895
ORD01361,2022-10-30,43,10,2022,CL_110,Clothng,Unknown Product,5.0,277.04,1385.2,176.91,500.6500000000001,STORE_29,South,False,No,Online,29.9,105.0,100.13000000000002,36.142795264221775
ORD01362,2023-11-10,45,11,2023,TO_490,Toys,Action Figure,11.0,434.73,4782.030000000001,336.94,1075.6900000000005,STORE_24,North,False,No,Retail,6.8,101.0,97.79000000000005,22.494421825040835
ORD01363,2021-05-10,19,5,2021,EL_232,Electrnics,Unknown Product,11.0,479.25,5271.75,267.36,2330.79,STORE_25,West,No,No,Retail,16.5,106.0,211.89,44.21283255086072
ORD01364,2024-08-01,31,8,2024,BO_137,Books,Textbook,4.0,296.34,1185.36,234.56,247.1199999999999,STORE_21,East,No,No,Online,11.3,100.0,61.77999999999997,20.84767496794222
ORD01365,2023-02-20,8,2,2023,TO_966,Toys,Puzzle,8.0,427.68,3421.44,286.19,1131.92,STORE_12,South,False,No,Wholesale,21.3,101.0,141.49,33.08314627759073
ORD01366,2023-07-03,27,7,2023,GR_281,Grocery,Milk,8.0,172.83,1382.64,134.46,306.96000000000004,STORE_46,North,No,No,Retail,40.1,80.0,38.370000000000005,22.201006769658047
ORD01367,2022-05-01,17,5,2022,BO_730,Books,Novel,10.0,126.42,1264.2,67.21,592.1000000000001,STORE_34,North,No,No,Retail,19.0,99.0,59.210000000000015,46.83594367979751
ORD01368,2023-02-06,6,2,2023,CL_600,Clothing,Jeans,11.0,228.86,2517.46,118.75,1211.21,STORE_45,East,No,No,Retail,9.1,80.0,110.11,48.112383116315655
ORD01369,2022-05-04,18,5,2022,TO_969,Toys,Doll,14.0,320.38,4485.32,230.25,1261.8199999999997,STORE_3,East,No,No,Online,0.9,99.0,90.12999999999998,28.132217991135523
ORD01370,2023-06-27,26,6,2023,EL_159,Electronics,Laptop,15.0,448.79,6731.85,255.25,2903.1000000000004,STORE_39,North,Yes,No,Online,28.8,90.0,193.54000000000002,43.12484681031218
ORD01371,2021-01-13,2,1,2021,TO_117,Toys,Doll,14.0,194.04,2716.56,125.99,952.7,STORE_39,East,False,No,Retail,9.2,90.0,68.05,35.070088641517216
ORD01372,2023-01-05,1,1,2023,CL_181,Clothing,Jacket,13.0,464.86,6043.18,333.33,1709.8900000000003,STORE_20,North,False,No,Retail,38.4,92.0,131.53000000000003,28.29454029170073
ORD01373,2024-02-18,7,2,2024,EL_603,Electronics,Laptop,17.0,197.71,3361.07,129.84,1153.79,STORE_29,North,False,No,Retail,14.6,99.0,67.87,34.32805624399373
ORD01374,2023-11-12,45,11,2023,CL_190,Clothng,Unknown Product,14.0,145.42,2035.8799999999999,102.28,603.9599999999998,STORE_44,West,Yes,No,Retail,20.3,102.0,43.139999999999986,29.66579562646128
ORD01375,2024-05-15,20,5,2024,BO_740,Books,Biography,11.0,311.59,3427.49,176.51,1485.8799999999999,STORE_31,South,No,No,Retail,36.0,104.0,135.07999999999998,43.35184055970988
ORD01376,2023-03-20,12,3,2023,EL_556,Electronics,Tablet,4.0,460.47,1841.88,328.37,528.4000000000001,STORE_30,West,Yes,No,Retail,2.4,90.0,132.10000000000002,28.688079570873242
ORD01377,2023-05-16,20,5,2023,CL_937,Clothng,Unknown Product,18.0,460.61,8290.98,332.68,2302.74,STORE_3,North,False,No,Retail,35.7,98.0,127.92999999999999,27.774038774668377
ORD01378,2022-04-13,15,4,2022,CL_997,Clothng,Unknown Product,11.0,463.38,5097.18,293.09,1873.1900000000005,STORE_27,West,No,No,Wholesale,37.0,93.0,170.29000000000005,36.74953601795504
ORD01379,2022-08-23,34,8,2022,BO_747,Books,Biography,10.0,176.94,1769.4,122.92,540.2,STORE_28,East,False,No,Retail,21.4,120.0,54.02,30.53012320560642
ORD01380,2021-11-29,48,11,2021,HO_433,Home,Lamp,10.0,37.47,374.7,26.29,111.80000000000001,STORE_5,North,Yes,No,Retail,14.7,96.0,11.180000000000001,29.837203095809983
ORD01381,2022-07-21,29,7,2022,TO_215,Toys,Action Figure,10.0,316.35,3163.5,188.84,1275.1,STORE_34,South,False,No,Wholesale,22.3,94.0,127.50999999999999,40.30662241188557
ORD01382,2021-06-19,24,6,2021,CL_267,Clothing,Jeans,8.0,53.7,429.6,41.61,96.72000000000003,STORE_49,South,No,No,Retail,23.8,116.0,12.090000000000003,22.513966480446932
ORD01383,2023-04-16,15,4,2023,GR_398,Grocery,Eggs,12.0,16.92,203.04000000000002,12.39,54.360000000000014,STORE_3,West,No,No,Retail,14.2,99.0,4.530000000000001,26.773049645390074
ORD01384,2024-09-27,39,9,2024,GR_992,Grocery,Eggs,10.0,307.11,3071.1000000000004,191.86,1152.5000000000002,STORE_7,North,Yes,No,Online,5.1,87.0,115.25000000000003,37.5272703591547
ORD01385,2021-06-23,25,6,2021,GR_826,Grocery,Cereal,3.0,325.56,976.6800000000001,162.84,488.1600000000001,STORE_29,East,No,No,Retail,13.4,90.0,162.72000000000003,49.981570217471436
ORD01386,2022-08-13,32,8,2022,EL_996,Electrnics,Unknown Product,5.0,420.46,2102.2999999999997,221.14,996.5999999999999,STORE_14,East,False,No,Retail,24.3,95.0,199.32,47.40522285116302
ORD01387,2021-06-09,23,6,2021,HO_328,Home,Vacuum,8.0,468.78,3750.24,361.09,861.52,STORE_46,East,No,No,Online,26.7,99.0,107.69,22.972396433294936
ORD01388,2021-04-17,15,4,2021,EL_250,Electronics,Laptop,12.0,191.06,2292.7200000000003,108.75,987.7200000000003,STORE_19,East,False,No,Retail,20.1,97.0,82.31000000000002,43.080707631110656
ORD01389,2022-02-03,5,2,2022,EL_900,Electrnics,Unknown Product,13.0,37.1,482.3,24.37,165.49,STORE_48,West,Yes,No,Retail,16.4,111.0,12.73,34.312668463611864
ORD01390,2024-07-17,29,7,2024,CL_231,Clothing,Sneakers,5.0,56.79,283.95,34.82,109.85,STORE_22,East,No,No,Retail,37.0,101.0,21.97,38.68638844867054
ORD01391,2021-11-17,46,11,2021,GR_562,Grocery,Milk,5.0,345.07,1725.35,252.23,464.20000000000005,STORE_11,East,False,No,Wholesale,9.4,96.0,92.84,26.90468600573797
ORD01392,2022-07-21,29,7,2022,BO_878,Books,Biography,11.0,247.7,2724.7,153.0,1041.6999999999998,STORE_31,East,False,No,Retail,10.0,112.0,94.69999999999999,38.231731933790876
ORD01393,2022-10-27,43,10,2022,TO_653,Toys,Puzzle,14.0,374.48,5242.72,196.13,2496.9000000000005,STORE_20,West,False,No,Wholesale,28.2,91.0,178.35000000000005,47.62604144413587
ORD01394,2021-07-24,29,7,2021,BO_902,Books,Textbook,10.0,282.86,2828.6000000000004,159.07,1237.9000000000005,STORE_30,East,Yes,No,Retail,18.5,102.0,123.79000000000005,43.763699356572175
ORD01395,2021-07-30,30,7,2021,CL_188,Clothing,Jeans,10.0,42.53,425.3,33.52,90.09999999999997,STORE_36,West,Yes,No,Retail,21.8,96.0,9.009999999999996,21.185045849988235
ORD01396,2022-08-31,35,8,2022,CL_866,Clothing,T-Shirt,14.0,46.3,648.1999999999999,25.24,294.84,STORE_37,South,False,No,Retail,19.1,106.0,21.06,45.48596112311015
ORD01397,2022-12-12,50,12,2022,BO_151,Books,Novel,13.0,39.32,511.16,23.44,206.44,STORE_22,North,Yes,No,Retail,15.9,87.0,15.879999999999999,40.38657171922686
ORD01398,2024-11-01,44,11,2024,GR_439,Grocery,Bread,8.0,49.08,392.64,32.45,133.03999999999996,STORE_17,East,False,No,Retail,29.1,103.0,16.629999999999995,33.88345558272208
ORD01399,2022-10-27,43,10,2022,EL_946,Electrnics,Unknown Product,10.0,171.82,1718.1999999999998,117.16,546.5999999999999,STORE_33,East,No,No,Wholesale,20.6,83.0,54.65999999999999,31.812361773949483
ORD01400,2024-01-08,2,1,2024,CL_976,Clothng,Unknown Product,10.0,471.57,4715.7,355.49,1160.7999999999997,STORE_23,South,False,No,Retail,34.3,82.0,116.07999999999997,24.615645609347496
ORD01401,2022-09-07,36,9,2022,EL_170,Electrnics,Unknown Product,9.0,135.65,1220.8500000000001,107.89,249.84000000000015,STORE_33,South,No,No,Retail,26.9,121.0,27.760000000000016,20.464430519719876
ORD01402,2023-11-01,44,11,2023,HO_203,Home,Microwave,9.0,252.84,2275.56,174.12,708.48,STORE_9,North,No,No,Retail,27.7,93.0,78.72,31.1343141907926
ORD01403,2024-12-23,52,12,2024,EL_491,Electrnics,Unknown Product,12.0,171.19,2054.2799999999997,130.54,487.7999999999997,STORE_12,West,No,No,Retail,36.3,97.0,40.64999999999998,23.745545884689516
ORD01404,2024-01-20,3,1,2024,EL_708,Electronics,Laptop,9.0,21.76,195.84,11.53,92.07000000000001,STORE_8,West,No,No,Wholesale,13.5,104.0,10.23,47.012867647058826
ORD01405,2024-12-15,50,12,2024,TO_837,Toys,Board Game,10.0,408.88,4088.8,271.31,1375.7000000000003,STORE_15,West,Yes,No,Retail,34.0,112.0,137.57000000000002,33.64556838192135
ORD01406,2021-10-28,43,10,2021,EL_949,Electrnics,Unknown Product,9.0,58.01,522.09,30.87,244.26000000000005,STORE_13,East,No,No,Online,8.9,99.0,27.140000000000004,46.78503706257543
ORD01407,2024-11-27,48,11,2024,CL_754,Clothing,T-Shirt,9.0,479.06,4311.54,308.68,1533.42,STORE_33,North,No,No,Wholesale,13.0,94.0,170.38,35.56548240303929
ORD01408,2022-02-27,8,2,2022,BO_180,Books,Textbook,12.0,381.84,4582.08,202.85,2147.88,STORE_4,South,Yes,No,Retail,37.5,92.0,178.99,46.87565472449194
ORD01409,2022-03-02,9,3,2022,CL_511,Clothing,T-Shirt,4.0,362.61,1450.44,182.57,720.1600000000001,STORE_43,South,False,No,Online,35.3,101.0,180.04000000000002,49.65114034361987
ORD01410,2022-09-20,38,9,2022,EL_865,Electronics,Laptop,7.0,434.65,3042.5499999999997,301.46,932.3299999999999,STORE_43,West,False,No,Retail,9.5,101.0,133.19,30.64304612906937
ORD01411,2021-06-18,24,6,2021,EL_517,Electrnics,Unknown Product,10.0,8.64,86.4,4.86,37.800000000000004,STORE_17,North,Yes,No,Retail,40.8,95.0,3.7800000000000002,43.75
ORD01412,2022-12-18,50,12,2022,TO_242,Toys,Doll,10.0,254.99,2549.9,138.81,1161.8000000000002,STORE_45,South,No,No,Retail,18.2,91.0,116.18000000000002,45.56257108121888
ORD01413,2023-05-14,19,5,2023,GR_204,Grocery,Bread,10.0,221.88,2218.8,140.65,812.3000000000002,STORE_47,West,False,No,Online,7.4,101.0,81.23000000000002,36.60987921398955
ORD01414,2022-05-28,21,5,2022,BO_719,Books,Biography,12.0,14.72,176.64000000000001,8.11,79.32000000000002,STORE_22,East,False,No,Retail,26.6,94.0,6.610000000000002,44.904891304347835
ORD01415,2023-01-25,4,1,2023,EL_266,Electronics,Smartphone,9.0,459.19,4132.71,298.26,1448.37,STORE_10,North,Yes,No,Online,23.5,106.0,160.92999999999998,35.04649491495895
ORD01416,2021-01-02,53,1,2021,GR_418,Grocery,Eggs,4.0,490.68,1962.72,312.22,713.8399999999999,STORE_18,West,No,No,Retail,25.8,104.0,178.45999999999998,36.369935599576095
ORD01417,2023-06-11,23,6,2023,BO_547,Books,Textbook,6.0,466.55,2799.3,361.72,628.98,STORE_1,North,False,No,Retail,22.6,107.0,104.83,22.46918872575287
ORD01418,2021-10-04,40,10,2021,EL_318,Electrnics,Unknown Product,9.0,426.68,3840.12,267.76,1430.2799999999997,STORE_1,West,Yes,No,Retail,15.7,105.0,158.91999999999996,37.24571107152901
ORD01419,2022-06-03,22,6,2022,HO_144,Home,Lamp,12.0,417.24,5006.88,221.43,2349.7200000000003,STORE_26,South,Yes,No,Retail,14.4,91.0,195.81000000000003,46.92982456140351
ORD01420,2024-07-24,30,7,2024,CL_502,Clothng,Unknown Product,10.0,331.31,3313.1,256.85,744.5999999999999,STORE_30,North,False,No,Retail,12.8,94.0,74.46,22.474419727747424
ORD01421,2021-02-16,7,2,2021,CL_968,Clothng,Unknown Product,6.0,254.97,1529.82,156.89,588.48,STORE_5,West,No,No,Online,12.4,113.0,98.08,38.46727065929325
ORD01422,2022-08-02,31,8,2022,HO_708,Home,Blender,10.0,339.41,3394.1000000000004,263.74,756.7000000000003,STORE_6,East,Yes,No,Retail,24.8,110.0,75.67000000000003,22.294569989098736
ORD01423,2024-08-31,35,8,2024,HO_848,Home,Vacuum,14.0,65.32,914.4799999999999,32.76,455.8399999999999,STORE_16,West,Yes,No,Retail,10.0,90.0,32.559999999999995,49.846907532149416
ORD01424,2024-06-26,26,6,2024,GR_404,Grocery,Milk,10.0,478.3,4783.0,283.53,1947.7000000000003,STORE_34,East,False,No,Wholesale,10.6,103.0,194.77000000000004,40.72130462053105
ORD01425,2021-02-23,8,2,2021,TO_204,Toys,Board Game,15.0,151.97,2279.55,82.64,1039.9500000000003,STORE_41,West,False,No,Retail,4.2,104.0,69.33000000000001,45.62084621964863
ORD01426,2021-07-27,30,7,2021,GR_969,Grocery,Bread,15.0,35.62,534.3,19.94,235.19999999999993,STORE_14,East,False,No,Online,29.1,90.0,15.679999999999996,44.02021336327905
ORD01427,2024-04-25,17,4,2024,CL_547,Clothing,T-Shirt,11.0,6.64,73.03999999999999,3.89,30.249999999999993,STORE_26,South,False,No,Retail,5.6,96.0,2.7499999999999996,41.4156626506024
ORD01428,2021-09-01,35,9,2021,CL_617,Clothing,Sneakers,10.0,69.73,697.3000000000001,47.02,227.10000000000002,STORE_46,West,Yes,No,Online,27.7,97.0,22.71,32.568478416750324
ORD01429,2021-10-09,40,10,2021,EL_361,Electrnics,Unknown Product,12.0,423.55,5082.6,336.45,1045.2000000000007,STORE_3,North,Yes,No,Retail,29.2,106.0,87.10000000000007,20.56427812536892
ORD01430,2024-05-14,20,5,2024,HO_617,Home,Vacuum,7.0,437.5,3062.5,280.94,1095.92,STORE_17,East,False,No,Retail,23.4,92.0,156.56,35.78514285714286
